instance;size;rep;v;cost;time;iter;ges-num-reduced;ges-total-time;lns-total-time;sp-num-improve;sp-pool-size;sp-total-time
lr208;100;1;2;734.85;300.00;170;1;30.76;268.99;0;9;0.19
lr209;100;1;3;930.59;300.00;224;1;105.70;193.58;0;31;0.67
lr210;100;1;3;964.22;300.00;298;1;100.36;199.15;0;13;0.42
lr211;100;1;2;911.52;300.00;350;1;45.80;253.91;0;5;0.22
lrc101;100;1;14;1708.80;300.00;920;1;99.29;199.83;0;30;0.77
lrc102;100;1;12;1558.07;300.00;915;1;113.50;185.54;0;30;0.85
lrc103;100;1;11;1258.74;300.00;839;1;114.48;184.75;0;24;0.67
lrc104;100;1;10;1128.40;300.00;554;1;106.44;192.84;0;24;0.64
lrc105;100;1;13;1637.62;300.00;842;1;98.86;199.75;0;31;1.28
lrc106;100;1;11;1424.73;300.00;948;1;116.28;182.92;0;26;0.68
lrc107;100;1;11;1230.14;300.00;742;1;109.28;190.00;0;28;0.62
lrc108;100;1;10;1147.43;300.00;776;1;124.64;174.57;0;22;0.68
lrc201;100;1;4;1406.94;300.00;349;1;152.60;146.64;0;20;0.71
lrc202;100;1;3;1374.27;300.00;693;1;119.38;180.06;0;7;0.45
lrc203;100;1;3;1089.07;300.00;183;1;179.88;119.93;0;14;0.16
lrc204;100;1;3;818.66;300.00;136;1;134.22;165.66;0;7;0.08
lrc205;100;1;4;1302.20;300.00;382;1;123.57;176.12;0;9;0.25
lrc206;100;1;3;1159.03;300.00;298;1;181.21;118.56;0;8;0.18
lrc207;100;1;3;1062.05;300.00;256;1;164.54;135.14;0;10;0.26
lrc208;100;1;3;852.76;300.00;205;1;121.77;177.83;0;13;0.35
LC1_2_1;200;1;20;2704.57;900.00;1290;0;411.41;486.59;0;28;1.41
LC1_2_2;200;1;19;2764.56;900.00;1232;1;391.99;505.99;0;37;1.49
LC1_2_3;200;1;17;3133.75;900.00;770;1;300.35;594.10;3;84;5.11
LC1_2_4;200;1;17;2693.41;900.00;403;1;178.13;715.87;0;191;5.71
LC1_2_5;200;1;20;2702.05;900.00;1219;0;426.20;472.03;0;30;1.22
LC1_2_6;200;1;20;2701.04;900.00;1150;1;446.81;451.40;0;32;1.27
LC1_2_7;200;1;20;2701.04;900.00;1057;0;456.64;441.67;0;34;1.20
LC1_2_8;200;1;19;3404.95;900.00;960;2;438.84;454.05;1;116;6.62
LC1_2_9;200;1;18;2724.24;900.00;717;1;416.66;480.27;0;71;2.69
LC1_2_10;200;1;17;2942.13;900.00;693;2;371.40;521.12;1;122;7.08
LC2_2_1;200;1;6;1931.44;900.00;1465;1;492.59;405.64;0;10;1.17
LC2_2_2;200;1;6;1881.40;900.00;692;1;363.97;534.50;0;16;1.16
LC2_2_3;200;1;6;1844.33;900.00;507;1;192.30;706.47;0;20;0.91
LC2_2_4;200;1;6;1767.12;900.00;339;1;131.81;766.62;0;38;1.23
LC2_2_5;200;1;6;1891.21;900.00;1018;1;455.19;443.44;0;13;0.91
LC2_2_6;200;1;6;1857.78;900.00;674;1;321.89;577.17;0;13;0.60
LC2_2_7;200;1;6;1850.13;900.00;671;0;321.43;577.53;0;15;0.68
LC2_2_8;200;1;6;1824.34;900.00;467;1;258.12;639.98;0;32;1.59
LC2_2_9;200;1;6;1854.21;900.00;613;1;276.05;623.04;0;14;0.56
LC2_2_10;200;1;6;1817.45;900.00;450;1;238.36;660.91;0;13;0.42
LR1_2_1;200;1;20;4819.12;900.00;1376;1;422.14;475.03;0;48;2.20
LR1_2_2;200;1;17;4621.21;900.00;1149;1;390.10;494.29;0;193;15.00
LR1_2_3;200;1;14;4402.38;900.00;1033;1;293.60;568.60;4;539;37.21
LR1_2_4;200;1;10;3027.50;900.00;389;1;310.90;546.82;5;853;41.99
LR1_2_5;200;1;16;4760.18;900.00;1336;1;450.46;436.12;1;97;12.68
LR1_2_6;200;1;13;4826.74;900.00;1217;2;375.61;502.20;1;225;21.49
LR1_2_7;200;1;12;3543.36;900.00;783;1;320.36;494.55;8;1132;84.65
LR1_2_8;200;1;9;2759.32;900.00;413;1;320.91;548.62;8;703;30.18
LR1_2_9;200;1;14;4343.86;900.00;1047;1;423.49;457.80;2;224;18.20
LR1_2_10;200;1;11;3700.06;900.00;871;2;383.87;498.72;3;283;16.94
LR2_2_1;200;1;5;4073.10;900.00;646;1;490.34;408.04;0;21;1.29
LR2_2_2;200;1;4;3796.00;900.00;368;1;451.26;444.94;0;77;3.55
LR2_2_3;200;1;4;3098.36;900.00;183;1;559.43;340.13;0;14;0.29
LR2_2_4;200;1;3;2486.00;900.00;214;1;111.97;785.67;0;105;2.09
LR2_2_5;200;1;4;3438.39;900.00;224;1;677.14;222.52;0;10;0.20
LR2_2_6;200;1;3;4861.14;900.00;216;2;713.17;183.92;3;177;2.77
LR2_2_7;200;1;3;3116.09;900.00;133;1;593.58;303.34;2;273;2.95
LR2_2_8;200;1;2;2529.49;900.00;88;1;461.60;437.55;2;124;0.71
LR2_2_9;200;1;3;4422.09;900.00;562;2;540.95;356.12;2;47;2.61
LR2_2_10;200;1;3;3274.96;900.00;225;1;528.14;362.70;1;442;8.98
LRC1_2_1;200;1;19;3606.06;900.00;922;1;325.28;569.22;0;99;5.07
LRC1_2_2;200;1;15;3671.02;900.00;885;1;255.75;628.22;3;365;15.61
LRC1_2_3;200;1;13;3161.75;900.00;539;1;185.01;381.54;4;879;333.17
LRC1_2_4;200;1;10;2631.82;900.00;571;1;203.82;653.14;2;1253;42.64
LRC1_2_5;200;1;16;3715.81;900.00;893;1;363.50;519.30;1;201;16.74
LRC1_2_6;200;1;16;3572.16;900.00;1041;2;380.45;506.10;1;161;12.93
LRC1_2_7;200;1;14;3697.71;900.00;1060;2;383.86;497.60;1;270;17.99
LRC1_2_8;200;1;13;3390.10;900.00;884;1;432.47;443.67;5;328;23.41
LRC1_2_9;200;1;13;3184.14;900.00;878;2;407.76;458.34;7;375;33.43
LRC1_2_10;200;1;12;2950.59;900.00;508;1;284.33;338.75;9;670;276.62
LRC2_2_1;200;1;6;3620.80;900.00;633;1;531.89;351.57;1;292;16.20
LRC2_2_2;200;1;5;3184.23;900.00;415;1;458.74;422.97;5;586;18.03
LRC2_2_3;200;1;4;3115.20;900.00;195;1;568.43;324.63;0;396;6.79
LRC2_2_4;200;1;3;2858.70;900.00;95;1;559.98;338.12;1;198;1.78
LRC2_2_5;200;1;5;2776.93;900.00;297;1;570.87;328.24;1;25;0.73
LRC2_2_6;200;1;5;2707.96;900.00;290;1;570.03;329.48;0;13;0.32
LRC2_2_7;200;1;4;3019.81;900.00;163;1;677.63;218.85;2;257;3.40
LRC2_2_8;200;1;4;2399.89;900.00;133;1;669.99;229.66;2;19;0.25
LRC2_2_9;200;1;4;2208.49;900.00;144;1;635.16;264.49;0;19;0.24
LRC2_2_10;200;1;3;2535.37;900.00;191;1;562.63;332.75;3;257;4.43
LC1_4_1;400;1;40;7152.06;900.00;391;0;503.42;395.00;0;57;0.88
LC1_4_2;400;1;38;8007.79;900.00;370;2;389.40;499.87;4;401;10.11
LC1_4_3;400;1;32;8741.18;900.00;214;2;271.00;466.33;20;1114;162.32
LC1_4_4;400;1;30;6912.73;900.00;148;1;230.12;645.46;12;504;24.10
LC1_4_5;400;1;40;7150.00;900.00;380;0;529.73;368.68;0;59;0.89
LC1_4_6;400;1;40;7154.02;900.00;389;1;517.28;380.77;0;69;1.21
LC1_4_7;400;1;40;7149.43;900.00;333;0;520.39;377.89;1;76;1.06
LC1_4_8;400;1;39;7111.16;900.00;311;1;498.87;399.07;0;98;1.51
LC1_4_9;400;1;36;7451.20;900.00;243;1;563.63;329.31;1;349;6.62
LC1_4_10;400;1;35;7634.68;900.00;154;2;329.24;263.90;11;556;306.59
LC2_4_1;400;1;12;4116.33;900.00;515;1;632.99;265.28;0;26;0.93
LC2_4_2;400;1;12;4144.29;900.00;329;1;482.55;415.25;0;57;1.63
LC2_4_3;400;1;12;4414.39;900.00;235;1;292.57;594.28;3;738;12.67
LC2_4_4;400;1;12;4038.00;900.00;163;1;200.02;687.71;1;693;11.80
LC2_4_5;400;1;12;4030.63;900.00;341;2;572.50;326.07;0;34;0.89
LC2_4_6;400;1;12;3900.29;900.00;262;1;483.05;415.93;0;28;0.56
LC2_4_7;400;1;12;3962.51;900.00;233;1;530.11;367.39;0;133;2.09
LC2_4_8;400;1;12;3844.45;900.00;186;1;477.60;418.75;0;203;3.29
LC2_4_9;400;1;12;4188.93;900.00;212;1;423.05;472.59;1;215;3.95
LC2_4_10;400;1;12;3828.44;900.00;163;1;378.51;518.40;0;221;2.73
LR1_4_1;400;1;40;10639.75;900.00;346;1;373.07;516.48;1;548;9.82
LR1_4_2;400;1;31;9975.40;900.00;329;2;381.35;486.84;12;980;31.32
LR1_4_3;400;1;22;9473.37;900.00;332;3;330.25;523.02;17;1331;46.22
LR1_4_4;400;1;16;6916.62;900.00;193;1;422.02;453.02;12;1230;24.58
LR1_4_5;400;1;28;11937.96;900.00;505;3;491.06;393.40;1;257;14.74
LR1_4_6;400;1;24;9823.12;900.00;427;2;414.05;468.10;7;475;17.19
LR1_4_7;400;1;19;8472.73;900.00;313;2;395.17;464.65;14;1650;39.67
LR1_4_8;400;1;14;6196.66;900.00;183;1;506.98;383.31;21;756;9.37
LR1_4_9;400;1;24;9884.27;900.00;480;2;460.78;423.10;3;373;15.40
LR1_4_10;400;1;20;8474.78;900.00;373;1;492.77;391.86;12;499;14.80
LR2_4_1;400;1;8;9726.88;900.00;226;1;635.94;259.41;2;144;4.27
LR2_4_2;400;1;7;9946.91;900.00;99;1;734.54;162.33;5;327;2.94
LR2_4_3;400;1;6;8393.55;900.00;57;1;700.83;196.39;0;304;2.61
LR2_4_4;400;1;4;7297.57;900.00;18;1;803.16;96.39;0;65;0.12
LR2_4_5;400;1;6;11246.73;900.00;121;2;779.79;118.26;4;131;1.74
LR2_4_6;400;1;5;9379.17;900.00;62;2;763.00;135.59;9;164;1.30
LR2_4_7;400;1;5;7568.45;900.01;22;1;809.12;90.59;0;93;0.18
LR2_4_8;400;1;4;5579.67;900.00;16;1;805.86;93.61;0;40;0.06
LR2_4_9;400;1;6;8017.25;900.00;41;1;828.92;70.49;0;161;0.52
LR2_4_10;400;1;5;8343.99;900.00;73;1;793.04;104.94;4;228;1.86
LRC1_4_1;400;1;36;9124.52;900.00;370;1;354.71;538.09;2;303;6.67
LRC1_4_2;400;1;31;8346.06;900.00;342;1;296.13;593.41;5;464;10.01
LRC1_4_3;400;1;24;7821.28;900.00;265;2;227.37;622.01;14;1213;50.27
LRC1_4_4;400;1;19;5803.31;900.00;177;1;175.35;713.44;6;891;10.89
LRC1_4_5;400;1;32;8919.46;900.00;406;2;418.85;469.34;8;393;11.23
LRC1_4_6;400;1;30;8545.23;900.00;359;2;374.18;514.76;4;298;10.56
LRC1_4_7;400;1;28;8252.91;900.00;367;2;400.66;487.42;11;337;11.40
LRC1_4_8;400;1;26;7958.76;900.00;340;2;390.92;474.69;20;1052;33.95
LRC1_4_9;400;1;25;8296.01;900.00;358;3;443.50;439.19;14;486;16.82
LRC1_4_10;400;1;23;7348.49;900.00;280;2;460.99;429.68;16;345;8.91
LRC2_4_1;400;1;12;7454.14;900.00;221;1;594.03;297.34;3;543;8.32
LRC2_4_2;400;1;10;7539.93;900.00;176;1;530.14;360.27;15;657;9.34
LRC2_4_3;400;1;8;6570.81;900.00;98;1;494.06;403.81;3;254;1.91
LRC2_4_4;400;1;5;5309.88;900.00;55;2;454.60;443.04;1;224;1.91
LRC2_4_5;400;1;10;8549.23;900.00;140;2;635.61;256.51;9;581;7.68
LRC2_4_6;400;1;9;7600.84;900.00;99;1;739.13;158.85;2;220;1.87
LRC2_4_7;400;1;8;7453.36;900.00;81;1;750.25;147.73;6;244;1.88
LRC2_4_8;400;1;7;6762.81;900.00;54;1;811.31;87.04;2;261;1.54
LRC2_4_9;400;1;6;6884.11;900.01;121;2;701.28;195.60;11;179;2.91
LRC2_4_10;400;1;6;5669.56;900.00;65;1;706.17;191.97;1;244;1.70
LC1_6_1;600;1;60;14095.64;1800.00;308;1;943.11;853.98;0;93;1.45
LC1_6_2;600;1;57;15048.16;1800.00;194;2;606.84;1187.87;0;306;4.43
LC1_6_3;600;1;50;14688.89;1800.00;142;1;560.92;1197.27;22;722;41.20
LC1_6_4;600;1;48;13330.50;1800.00;80;1;384.10;1402.13;15;585;13.34
LC1_6_5;600;1;60;14086.30;1800.00;288;0;971.30;825.83;0;100;1.45
LC1_6_6;600;1;60;14090.79;1800.00;274;1;952.91;844.41;0;101;1.39
LC1_6_7;600;1;60;14083.76;1800.00;245;0;1009.53;787.73;0;113;1.59
LC1_6_8;600;1;58;14880.70;1800.00;238;2;877.40;916.14;2;316;5.47
LC1_6_9;600;1;54;14600.28;1800.00;198;2;993.23;765.87;13;604;40.07
LC1_6_10;600;1;52;15823.95;1800.00;175;2;967.53;801.67;22;567;30.03
LC2_6_1;600;1;19;7977.98;1800.00;366;0;1202.66;594.88;0;35;0.99
LC2_6_2;600;1;18;10325.34;1800.00;310;2;777.64;1008.95;6;439;12.27
LC2_6_3;600;1;18;7436.50;1800.00;182;1;558.91;1236.12;0;290;4.05
LC2_6_4;600;1;17;7926.49;1800.00;106;1;363.34;1422.36;17;783;13.55
LC2_6_5;600;1;19;8047.37;1800.00;203;1;1050.26;734.00;0;564;14.99
LC2_6_6;600;1;18;9480.48;1800.08;147;2;1021.20;772.12;6;458;6.22
LC2_6_7;600;1;19;7997.96;1800.00;156;1;931.48;861.22;3;549;6.69
LC2_6_8;600;1;18;7579.93;1800.00;166;1;1055.87;738.35;1;397;5.10
LC2_6_9;600;1;18;8959.66;1800.00;186;2;814.44;974.97;9;591;9.86
LC2_6_10;600;1;18;7479.38;1800.00;140;1;858.26;933.40;2;638;7.61
LR1_6_1;600;1;59;22821.65;1800.00;214;1;644.37;1117.39;7;2182;37.34
LR1_6_2;600;1;45;20143.98;1800.00;269;1;658.30;1035.64;12;3323;105.06
LR1_6_3;600;1;37;17870.86;1801.33;201;1;474.49;1035.24;10;4517;290.86
LR1_6_4;600;1;28;13214.00;1800.01;139;1;297.10;1325.43;8;2855;176.90
LR1_6_5;600;1;38;22921.67;1800.00;353;2;854.27;923.23;7;487;21.16
LR1_6_6;600;1;32;21175.64;1800.00;281;3;699.71;1054.52;22;962;44.79
LR1_6_7;600;1;25;17212.16;1800.00;263;2;666.01;1083.04;21;1779;50.01
LR1_6_8;600;1;18;12388.53;1800.00;175;2;845.25;842.63;10;2194;111.39
LR1_6_9;600;1;31;21986.08;1800.00;415;3;805.43;965.63;11;549;27.69
LR1_6_10;600;1;26;19590.20;1800.00;315;2;904.09;872.06;26;710;22.76
LR2_6_1;600;1;11;21835.20;1800.00;253;2;1152.56;633.94;9;403;12.67
LR2_6_2;600;1;9;24389.57;1800.00;245;2;825.37;956.48;19;819;17.29
LR2_6_3;600;1;7;20220.59;1800.00;87;2;1051.59;742.10;2;477;5.86
LR2_6_4;600;1;6;12345.37;1800.01;31;1;1118.62;679.75;2;144;0.73
LR2_6_5;600;1;9;22169.67;1800.00;76;1;1585.89;210.18;6;394;3.65
LR2_6_6;600;1;7;21298.88;1800.00;62;2;1535.04;262.74;4;250;1.99
LR2_6_7;600;1;6;16652.09;1800.01;23;1;1568.08;231.36;1;84;0.24
LR2_6_8;600;1;5;12299.29;1800.03;12;1;1498.09;301.31;0;43;0.07
LR2_6_9;600;1;8;21459.78;1800.00;57;1;1653.83;144.13;5;312;1.84
LR2_6_10;600;1;7;18709.55;1800.01;28;1;1715.66;83.75;1;129;0.40
LRC1_6_1;600;1;52;18477.83;1800.00;238;2;524.24;1263.62;3;631;11.36
LRC1_6_2;600;1;43;16804.68;1800.00;216;2;435.63;1350.28;8;814;13.45
LRC1_6_3;600;1;36;13993.18;1800.00;113;1;215.84;1565.48;7;1480;18.37
LRC1_6_4;600;1;25;10819.45;1800.00;86;1;184.99;1603.04;8;1282;11.55
LRC1_6_5;600;1;46;16969.48;1800.00;184;3;435.81;1056.27;14;1116;307.39
LRC1_6_6;600;1;42;17594.33;1800.00;277;2;638.05;1145.95;17;641;15.18
LRC1_6_7;600;1;38;16207.71;1800.00;244;1;647.19;1131.96;15;888;20.11
LRC1_6_8;600;1;33;15598.22;1800.00;288;2;665.05;1108.10;15;936;26.05
LRC1_6_9;600;1;34;15238.43;1802.44;228;2;716.09;962.94;21;1082;122.82
LRC1_6_10;600;1;30;14165.75;1800.00;225;1;945.96;835.03;24;919;18.30
LRC2_6_1;600;1;16;16293.38;1800.00;233;1;957.44;834.01;6;388;7.84
LRC2_6_2;600;1;13;17306.40;1800.00;141;1;838.05;946.94;19;946;14.60
LRC2_6_3;600;1;10;12527.86;1800.00;91;1;561.70;1230.66;6;638;7.12
LRC2_6_4;600;1;7;10191.51;1800.00;45;1;690.03;1106.90;3;245;2.03
LRC2_6_5;600;1;13;14907.19;1800.00;205;2;934.01;844.34;10;1062;20.98
LRC2_6_6;600;1;12;16639.47;1800.01;122;1;1386.14;408.83;15;428;4.71
LRC2_6_7;600;1;10;16494.21;1800.00;96;1;1442.84;351.09;12;588;5.79
LRC2_6_8;600;1;9;15399.61;1800.00;77;2;1469.53;326.92;12;377;3.32
LRC2_6_9;600;1;9;15696.09;1800.01;41;1;1549.33;249.44;2;253;1.08
LRC2_6_10;600;1;8;14136.85;1800.02;28;1;1622.12;177.19;2;137;0.50
LC1_8_1;800;1;80;25184.38;3600.01;271;0;1910.73;1684.23;0;129;2.04
LC1_8_2;800;1;77;26910.98;3600.00;169;2;1248.49;2340.24;5;539;9.63
LC1_8_3;800;1;64;26280.66;3600.00;138;2;1154.19;2377.64;19;1582;66.79
LC1_8_4;800;1;60;23048.00;3600.00;77;1;806.79;2774.53;24;797;17.83
LC1_8_5;800;1;80;25211.22;3600.00;247;0;1869.94;1725.19;0;137;1.96
LC1_8_6;800;1;80;25164.25;3600.00;226;1;1745.59;1849.70;0;150;2.18
LC1_8_7;800;1;80;25158.38;3600.00;225;0;1914.50;1680.67;0;163;2.30
LC1_8_8;800;1;78;25348.45;3600.00;184;2;1565.39;2026.23;6;411;6.65
LC1_8_9;800;1;73;25986.22;3612.05;135;2;1387.60;1712.76;21;903;510.56
LC1_8_10;800;1;70;26866.55;3600.00;120;3;1307.73;1686.58;37;984;604.77
LC2_8_1;800;1;24;11687.06;3600.00;464;1;2245.05;1348.44;0;44;1.67
LC2_8_2;800;1;24;13939.09;3600.00;280;2;1822.44;1760.02;6;537;14.71
LC2_8_3;800;1;25;12452.19;3600.00;116;1;1116.28;2474.16;3;832;8.06
LC2_8_4;800;1;24;12289.19;3600.00;89;1;679.87;2842.71;9;883;76.14
LC2_8_5;800;1;25;12329.80;3600.00;232;1;2057.50;1537.48;0;145;2.92
LC2_8_6;800;1;24;12777.52;3600.00;224;2;1768.14;1823.38;8;218;6.55
LC2_8_7;800;1;25;11854.44;3600.00;146;1;1992.48;1600.39;3;422;5.69
LC2_8_8;800;1;24;11454.33;3600.01;148;1;2182.66;1407.30;6;737;8.61
LC2_8_9;800;1;24;11629.41;3600.00;195;1;1631.01;1964.26;1;157;2.67
LC2_8_10;800;1;24;11574.90;3600.00;143;1;1582.16;1972.36;3;770;43.82
LR1_8_1;800;1;80;39291.32;3600.00;161;1;1102.56;2444.04;5;3465;51.78
LR1_8_2;800;1;59;34123.36;3600.00;138;1;838.38;1996.58;9;3432;763.89
LR1_8_3;800;1;44;29624.24;3600.00;106;1;545.38;1974.53;13;2819;1079.37
LR1_8_4;800;1;25;21239.28;3600.00;127;2;846.11;2564.88;8;2510;187.53
LR1_8_5;800;1;49;39526.16;3600.00;300;4;1692.80;1859.05;24;915;45.61
LR1_8_6;800;1;39;36778.66;3600.00;250;3;1258.86;2223.21;41;1853;116.14
LR1_8_7;800;1;30;28256.44;3600.00;219;2;1125.51;2372.76;39;2729;100.26
LR1_8_8;800;1;20;20754.01;3600.00;154;3;1079.92;2358.79;8;2391;159.57
LR1_8_9;800;1;41;38009.90;3600.00;363;2;1584.23;1969.18;21;880;43.78
LR1_8_10;800;1;31;30676.35;3600.00;285;2;1698.19;1853.58;43;1171;46.10
LR2_8_1;800;1;15;36029.50;3600.00;213;2;1786.98;1790.41;10;637;20.82
LR2_8_2;800;1;12;33295.11;3600.01;170;1;1452.02;2124.18;22;1090;22.48
LR2_8_3;800;1;9;28683.95;3600.01;87;2;1144.48;2440.35;1;664;14.10
LR2_8_4;800;1;7;20413.49;3600.03;34;1;1278.76;2316.08;0;160;0.97
LR2_8_5;800;1;11;39241.12;3600.00;147;2;2435.99;1145.02;10;984;17.69
LR2_8_6;800;1;9;33075.07;3600.01;90;1;2463.37;1130.60;9;508;5.35
LR2_8_7;800;1;7;30453.51;3600.01;42;2;2710.80;886.65;2;214;1.83
LR2_8_8;800;1;5;20062.84;3600.05;14;2;2807.98;790.03;0;51;0.10
LR2_8_9;800;1;10;32524.30;3600.00;95;2;2737.69;854.08;5;647;7.42
LR2_8_10;800;1;9;31439.75;3600.04;35;1;3202.09;396.14;1;224;1.40
LRC1_8_1;800;1;66;32299.70;3600.00;216;1;1117.70;2467.64;7;611;13.25
LRC1_8_2;800;1;56;27940.22;3600.00;158;1;788.50;2780.69;13;1500;29.88
LRC1_8_3;800;1;48;24450.06;3600.00;104;2;437.12;3139.97;17;1652;22.37
LRC1_8_4;800;1;34;18240.98;3600.01;88;1;358.32;3221.52;13;1370;19.53
LRC1_8_5;800;1;58;31512.41;3600.00;206;2;994.35;2575.57;21;1247;28.87
LRC1_8_6;800;1;55;28633.52;3600.01;203;2;1081.51;2255.37;24;1284;261.88
LRC1_8_7;800;1;51;28354.98;3600.00;197;2;1091.12;2463.53;27;1415;44.19
LRC1_8_8;800;1;45;27110.23;3600.00;207;3;970.53;2124.88;39;1529;503.51
LRC1_8_9;800;1;45;25144.11;3602.11;196;2;1029.99;2388.99;27;1673;182.12
LRC1_8_10;800;1;40;24494.47;3600.00;203;2;1183.71;2369.69;35;1453;45.42
LRC2_8_1;800;1;20;23119.30;3600.00;270;2;1278.61;2302.06;11;551;17.42
LRC2_8_2;800;1;17;22620.74;3600.00;158;2;877.63;2699.18;23;1174;22.27
LRC2_8_3;800;1;15;18149.95;3600.00;83;1;490.14;3101.90;10;688;7.13
LRC2_8_4;800;1;11;15353.86;3600.01;44;1;352.82;3241.50;4;403;3.95
LRC2_8_5;800;1;16;25200.13;3600.00;200;2;1371.23;2191.84;19;1335;35.50
LRC2_8_6;800;1;15;27484.83;3600.00;194;2;1823.80;1707.60;10;1548;67.41
LRC2_8_7;800;1;14;25742.09;3600.00;117;1;2122.85;1461.07;16;966;15.32
LRC2_8_8;800;1;12;21756.80;3600.00;68;2;2556.18;1039.66;11;463;3.64
LRC2_8_9;800;1;11;22672.77;3600.02;38;1;3112.25;485.96;5;263;1.54
LRC2_8_10;800;1;9;35328.46;3600.03;33;2;3036.98;561.52;2;213;1.18
LC1_10_1;1000;1;100;42488.66;3600.00;148;0;1848.79;1746.92;0;149;1.56
LC1_10_2;1000;1;94;44836.37;3600.01;101;2;1144.56;2448.33;11;580;5.74
LC1_10_3;1000;1;82;42299.99;3600.00;81;3;1099.54;2454.13;18;1802;45.28
LC1_10_4;1000;1;74;38793.09;3600.00;50;3;808.60;2785.29;21;737;5.48
LC1_10_5;1000;1;100;42477.41;3600.01;157;0;1827.86;1767.51;0;161;1.74
LC1_10_6;1000;1;101;42838.39;3600.00;141;1;1779.67;1815.27;0;221;2.47
LC1_10_7;1000;1;100;42854.99;3600.01;131;1;1750.01;1845.18;0;193;2.23
LC1_10_8;1000;1;98;42949.56;3600.02;118;2;1539.43;2053.76;7;431;4.92
LC1_10_9;1000;1;91;44481.12;3600.00;91;3;1449.99;2042.67;22;812;106.47
LC1_10_10;1000;1;88;42790.86;3600.00;82;3;1333.99;1850.04;29;1076;415.21
LC2_10_1;1000;1;30;16879.24;3600.00;279;1;2259.09;1334.86;0;49;1.26
LC2_10_2;1000;1;31;19092.08;3600.00;125;2;1797.59;1791.65;10;552;8.93
LC2_10_3;1000;1;30;17732.50;3600.00;103;2;1241.09;2346.75;9;758;10.39
LC2_10_4;1000;1;29;18465.46;3600.01;61;1;805.51;2784.94;12;748;8.19
LC2_10_5;1000;1;31;17137.53;3600.00;125;1;2018.09;1575.38;0;369;4.54
LC2_10_6;1000;1;31;17194.08;3600.00;102;1;1921.42;1672.93;2;385;4.10
LC2_10_7;1000;1;31;19185.26;3600.01;129;2;1690.99;1898.94;18;655;8.51
LC2_10_8;1000;1;30;17015.03;3600.00;101;2;1811.33;1781.57;4;435;5.52
LC2_10_9;1000;1;31;17550.38;3600.00;75;1;1893.53;1700.84;8;642;4.47
LC2_10_10;1000;1;30;16581.15;3600.00;76;1;1627.93;1962.39;4;777;8.18
